silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,08,01,startle_nni,204,177,133,71,0.71371,0.651961,0.348039,1703.54,8.40,1.242643518856225837041359691
0,100,08,01,laml,248,175,175,73,0.705645,0.705645,0.294355,1698.93,728.14,1.239280764461302793785104676
0,100,08,01,paup,209,109,70,139,0.439516,0.334928,0.665072,1350.87,54.84,0.9853891604055729812531913342
0,100,08,01,star_cdp,202,113,67,135,0.455645,0.331683,0.668317,1346.26,73.34,0.9820264060106499379969363192
0,100,08,01,paup-sc,141,137,30,111,0.552419,0.212766,0.787234,1421.52,,1.036924648041432635494930338
0,100,08,01,star_cdp-sc,154,131,37,117,0.528226,0.24026,0.75974,,,
0,100,08,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1370.90,,1
0,100,08,02,startle_nni,189,186,127,62,0.75,0.671958,0.328042,1562.22,11.25,1.162772695808802185288009944
0,100,08,02,laml,248,181,181,67,0.729839,0.729839,0.270161,1557.61,1583.79,1.159341436365395636867059165
0,100,08,02,paup,202,130,84,118,0.524194,0.415842,0.584158,1314.53,55.47,0.9784150707464663982196154905
0,100,08,02,star_cdp,197,136,85,112,0.548387,0.431472,0.568528,1309.91,75.02,0.9749763682240069071773611308
